"Investigate transportation incidents, violations, or complaints.","Getting Information Investigate incidents or accidents. Investigate transportation incidents, violations, or complaints.",DWA from ONET,4.A.1.a.1.I21.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Investigate industrial or transportation accidents.,Getting Information Investigate incidents or accidents. Investigate industrial or transportation accidents.,DWA from ONET,4.A.1.a.1.I21.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
"Investigate system, equipment, or product failures.","Getting Information Investigate organizational or operational problems. Investigate system, equipment, or product failures.",DWA from ONET,4.A.1.a.1.I22.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Investigate work related complaints to determine corrective actions.,Getting Information Investigate organizational or operational problems. Investigate work related complaints to determine corrective actions.,DWA from ONET,4.A.1.a.1.I22.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916699,0,0,0.1690308,0.1195229,0,0,0,0,0.1889822
Investigate safety of work environment.,Getting Information Investigate organizational or operational problems. Investigate safety of work environment.,DWA from ONET,4.A.1.a.1.I22.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212678,0,0,0.2236068,0.1581139,0,0,0,0,0.25
"Interview employees, customers, or others to collect information.","Getting Information Interview people to obtain information. Interview employees, customers, or others to collect information.",DWA from ONET,4.A.1.a.1.I23.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0,0,0.1290994,0,0,0,0,0,0,0
Interview others for news or entertainment purposes.,Getting Information Interview people to obtain information. Interview others for news or entertainment purposes.,DWA from ONET,4.A.1.a.1.I23.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0.2581989,0,0,0
Interview clients to gather financial information.,Getting Information Interview people to obtain information. Interview clients to gather financial information.,DWA from ONET,4.A.1.a.1.I23.D03,0,0,0.2236068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0.2828427,0,0,0,0,0,0,0
Interview people to obtain information about actions or status of individuals.,Getting Information Interview people to obtain information. Interview people to obtain information about actions or status of individuals.,DWA from ONET,4.A.1.a.1.I23.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1195229,0,0,0,0,0,0,0
Interview people to gather information about criminal activities.,Getting Information Interview people to obtain information. Interview people to gather information about criminal activities.,DWA from ONET,4.A.1.a.1.I23.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1290994,0,0,0,0,0,0,0
Interview patients to gather medical information.,Getting Information Interview people to obtain information. Interview patients to gather medical information.,DWA from ONET,4.A.1.a.1.I23.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414214,0,0,0,0,0,0,0
Interview claimants to get information related to legal proceedings.,Getting Information Interview people to obtain information. Interview claimants to get information related to legal proceedings.,DWA from ONET,4.A.1.a.1.I23.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1195229,0,0,0,0,0,0,0
"Interview clients to gather information about their backgrounds, needs, or progress.","Getting Information Interview people to obtain information. Interview clients to gather information about their backgrounds, needs, or progress.",DWA from ONET,4.A.1.a.1.I23.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1690308,0.1543034,0,0,0,0,0.2390457,0,0,0,0,0,0,0
"Interview witnesses, suspects, or claimants.","Getting Information Interview people to obtain information. Interview witnesses, suspects, or claimants.",DWA from ONET,4.A.1.a.1.I23.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor broadcasting operations to ensure proper functioning.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor broadcasting operations to ensure proper functioning.",DWA from ONET,4.A.1.a.2.I01.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0,0.0990148,0,0,0,0,0,0,0,0,0
Monitor medical equipment to ensure proper functioning.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor medical equipment to ensure proper functioning.",DWA from ONET,4.A.1.a.2.I01.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Monitor engine operation or functioning.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor engine operation or functioning.",DWA from ONET,4.A.1.a.2.I01.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Monitor lubrication of equipment or workpieces.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor lubrication of equipment or workpieces.",DWA from ONET,4.A.1.a.2.I01.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Monitor equipment operation to ensure proper functioning.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor equipment operation to ensure proper functioning.",DWA from ONET,4.A.1.a.2.I01.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Observe equipment in operation to detect potential problems.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Observe equipment in operation to detect potential problems.",DWA from ONET,4.A.1.a.2.I01.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0.1020621,0,0,0,0,0,0,0,0
Watch operating equipment to detect malfunctions.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Watch operating equipment to detect malfunctions.",DWA from ONET,4.A.1.a.2.I01.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0.2236068,0.2169305,0,0,0,0,0,0,0,0,0
"Monitor green energy equipment, systems, or facilities.","Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor green energy equipment, systems, or facilities.",DWA from ONET,4.A.1.a.2.I01.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Assess equipment functioning.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Assess equipment functioning.",DWA from ONET,4.A.1.a.2.I01.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0.140028,0,0,0,0,0,0,0,0,0
Monitor equipment operation to ensure that products are not flawed.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor equipment operation to ensure that products are not flawed.",DWA from ONET,4.A.1.a.2.I01.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Monitor instruments to ensure proper production conditions.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor instruments to ensure proper production conditions.",DWA from ONET,4.A.1.a.2.I01.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor video displays of medical equipment to ensure proper functioning.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor video displays of medical equipment to ensure proper functioning.",DWA from ONET,4.A.1.a.2.I01.D12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1767767,0.0857493,0,0,0,0,0,0,0,0,0
Monitor equipment gauges or displays to ensure proper operation.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor equipment gauges or displays to ensure proper operation.",DWA from ONET,4.A.1.a.2.I01.D13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0,0,0.1889822,0.1833397,0,0,0,0,0,0,0,0,0
Monitor equipment fluid levels.,"Monitor Processes, Materials, or Surroundings Monitor equipment operation. Monitor equipment fluid levels.",DWA from ONET,4.A.1.a.2.I01.D14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Monitor industrial energy consumption or management.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor industrial energy consumption or management.",DWA from ONET,4.A.1.a.2.I02.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084652,0,0,0,0,0,0,0,0,0
Monitor facilities or operational systems.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor facilities or operational systems.",DWA from ONET,4.A.1.a.2.I02.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Monitor operational quality or safety.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor operational quality or safety.",DWA from ONET,4.A.1.a.2.I02.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Monitor extraction operations.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor extraction operations.",DWA from ONET,4.A.1.a.2.I02.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0,0,0,0,0,0,0,0,0
Monitor organizational procedures to ensure proper functioning.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor organizational procedures to ensure proper functioning.",DWA from ONET,4.A.1.a.2.I02.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1290994,0,0,0,0,0
Monitor construction operations.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor construction operations.",DWA from ONET,4.A.1.a.2.I02.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.280056,0,0,0,0,0,0,0,0,0
Monitor vehicle movement or location.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor vehicle movement or location.",DWA from ONET,4.A.1.a.2.I02.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor recreational facility operations.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor recreational facility operations.",DWA from ONET,4.A.1.a.2.I02.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Inspect operational processes.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Inspect operational processes.",DWA from ONET,4.A.1.a.2.I02.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0,0,0,0,0,0,0,0,0
Track goods or materials.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Track goods or materials.",DWA from ONET,4.A.1.a.2.I02.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor food services operations to ensure procedures are followed.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor food services operations to ensure procedures are followed.",DWA from ONET,4.A.1.a.2.I02.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0,0,0,0.0916699,0,0,0,0.2390457,0,0,0,0,0
Monitor loading processes to ensure they are performed properly.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor loading processes to ensure they are performed properly.",DWA from ONET,4.A.1.a.2.I02.D12,0,0,0,0,0,0,0,0,0,0,0,0,0.2357023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor biofuel production operations.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor biofuel production operations.",DWA from ONET,4.A.1.a.2.I02.D13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Inspect cargo to ensure it is properly loaded or secured.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Inspect cargo to ensure it is properly loaded or secured.",DWA from ONET,4.A.1.a.2.I02.D14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor the productivity or efficiency of industrial operations.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor the productivity or efficiency of industrial operations.",DWA from ONET,4.A.1.a.2.I02.D15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0.2169305,0,0,0,0,0,0,0,0,0
Monitor operational procedures in technical environments to ensure conformance to standards.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor operational procedures in technical environments to ensure conformance to standards.",DWA from ONET,4.A.1.a.2.I02.D16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1767767,0,0,0,0,0.0857493,0,0,0,0.1118034,0,0,0,0,0
Inspect operations of green energy facilities.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Inspect operations of green energy facilities.",DWA from ONET,4.A.1.a.2.I02.D17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0.1084652,0,0,0,0,0,0,0,0,0
Monitor the handling of hazardous materials or medical wastes.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor the handling of hazardous materials or medical wastes.",DWA from ONET,4.A.1.a.2.I02.D19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor organizational processes.,"Monitor Processes, Materials, or Surroundings Monitor operations to ensure adequate performance. Monitor organizational processes.",DWA from ONET,4.A.1.a.2.I02.D20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor financial information.,"Monitor Processes, Materials, or Surroundings Monitor financial data or activities. Monitor financial information.",DWA from ONET,4.A.1.a.2.I03.D01,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0,0,0,0,0,0,0
Monitor financial activities.,"Monitor Processes, Materials, or Surroundings Monitor financial data or activities. Monitor financial activities.",DWA from ONET,4.A.1.a.2.I03.D02,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor sales activities.,"Monitor Processes, Materials, or Surroundings Monitor financial data or activities. Monitor sales activities.",DWA from ONET,4.A.1.a.2.I03.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor flow of cash or other resources.,"Monitor Processes, Materials, or Surroundings Monitor financial data or activities. Monitor flow of cash or other resources.",DWA from ONET,4.A.1.a.2.I03.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor financial indicators.,"Monitor Processes, Materials, or Surroundings Monitor financial data or activities. Monitor financial indicators.",DWA from ONET,4.A.1.a.2.I03.D05,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor business indicators.,"Monitor Processes, Materials, or Surroundings Monitor financial data or activities. Monitor business indicators.",DWA from ONET,4.A.1.a.2.I03.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1443376,0,0,0,0,0,0,0,0
Monitor traffic signals.,"Monitor Processes, Materials, or Surroundings Monitor traffic conditions. Monitor traffic signals.",DWA from ONET,4.A.1.a.2.I04.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time vehicle speed or traffic-control equipment operation.,"Monitor Processes, Materials, or Surroundings Monitor traffic conditions. Time vehicle speed or traffic-control equipment operation.",DWA from ONET,4.A.1.a.2.I04.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0,0,0.1889822,0.1833397,0,0,0,0,0,0,0,0,0
Monitor patient progress or responses to treatments.,"Monitor Processes, Materials, or Surroundings Monitor health conditions of humans or animals. Monitor patient progress or responses to treatments.",DWA from ONET,4.A.1.a.2.I05.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor clients to evaluate treatment progress.,"Monitor Processes, Materials, or Surroundings Monitor health conditions of humans or animals. Monitor clients to evaluate treatment progress.",DWA from ONET,4.A.1.a.2.I05.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0.1414214,0,0,0,0,0,0,0
Monitor patients following surgeries or other treatments.,"Monitor Processes, Materials, or Surroundings Monitor health conditions of humans or animals. Monitor patients following surgeries or other treatments.",DWA from ONET,4.A.1.a.2.I05.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414214,0,0,0,0,0
Monitor animal behavior or condition.,"Monitor Processes, Materials, or Surroundings Monitor health conditions of humans or animals. Monitor animal behavior or condition.",DWA from ONET,4.A.1.a.2.I05.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
