Monitor industrial energy consumption or management.,DWA from ONET,4.A.1.a.2.I02.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084652,0,0,0,0,0,0,0,0,0
Monitor facilities or operational systems.,DWA from ONET,4.A.1.a.2.I02.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Monitor operational quality or safety.,DWA from ONET,4.A.1.a.2.I02.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Monitor extraction operations.,DWA from ONET,4.A.1.a.2.I02.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0,0,0,0,0,0,0,0,0
Monitor organizational procedures to ensure proper functioning.,DWA from ONET,4.A.1.a.2.I02.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1290994,0,0,0,0,0
Monitor construction operations.,DWA from ONET,4.A.1.a.2.I02.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.280056,0,0,0,0,0,0,0,0,0
Monitor vehicle movement or location.,DWA from ONET,4.A.1.a.2.I02.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor recreational facility operations.,DWA from ONET,4.A.1.a.2.I02.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Inspect operational processes.,DWA from ONET,4.A.1.a.2.I02.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0,0,0,0,0,0,0,0,0
Track goods or materials.,DWA from ONET,4.A.1.a.2.I02.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor food services operations to ensure procedures are followed.,DWA from ONET,4.A.1.a.2.I02.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0,0,0,0.0916699,0,0,0,0.2390457,0,0,0,0,0
Monitor loading processes to ensure they are performed properly.,DWA from ONET,4.A.1.a.2.I02.D12,0,0,0,0,0,0,0,0,0,0,0,0,0.2357023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor biofuel production operations.,DWA from ONET,4.A.1.a.2.I02.D13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Inspect cargo to ensure it is properly loaded or secured.,DWA from ONET,4.A.1.a.2.I02.D14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor the productivity or efficiency of industrial operations.,DWA from ONET,4.A.1.a.2.I02.D15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0.2169305,0,0,0,0,0,0,0,0,0
Monitor operational procedures in technical environments to ensure conformance to standards.,DWA from ONET,4.A.1.a.2.I02.D16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1767767,0,0,0,0,0.0857493,0,0,0,0.1118034,0,0,0,0,0
Inspect operations of green energy facilities.,DWA from ONET,4.A.1.a.2.I02.D17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0.1084652,0,0,0,0,0,0,0,0,0
Monitor the handling of hazardous materials or medical wastes.,DWA from ONET,4.A.1.a.2.I02.D19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor organizational processes.,DWA from ONET,4.A.1.a.2.I02.D20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor financial information.,DWA from ONET,4.A.1.a.2.I03.D01,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0,0,0,0,0,0,0
Monitor financial activities.,DWA from ONET,4.A.1.a.2.I03.D02,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor sales activities.,DWA from ONET,4.A.1.a.2.I03.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor flow of cash or other resources.,DWA from ONET,4.A.1.a.2.I03.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor financial indicators.,DWA from ONET,4.A.1.a.2.I03.D05,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor business indicators.,DWA from ONET,4.A.1.a.2.I03.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1443376,0,0,0,0,0,0,0,0
Monitor traffic signals.,DWA from ONET,4.A.1.a.2.I04.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time vehicle speed or traffic-control equipment operation.,DWA from ONET,4.A.1.a.2.I04.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0,0,0.1889822,0.1833397,0,0,0,0,0,0,0,0,0
Monitor patient progress or responses to treatments.,DWA from ONET,4.A.1.a.2.I05.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor clients to evaluate treatment progress.,DWA from ONET,4.A.1.a.2.I05.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0.1414214,0,0,0,0,0,0,0
Monitor patients following surgeries or other treatments.,DWA from ONET,4.A.1.a.2.I05.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414214,0,0,0,0,0
Monitor animal behavior or condition.,DWA from ONET,4.A.1.a.2.I05.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor health or behavior of people or animals.,DWA from ONET,4.A.1.a.2.I05.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor patients to detect health problems.,DWA from ONET,4.A.1.a.2.I05.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0
"Monitor patient conditions during treatments, procedures, or activities.",DWA from ONET,4.A.1.a.2.I05.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1290994,0,0,0,0,0
Monitor nutrition related activities of individuals or groups.,DWA from ONET,4.A.1.a.2.I05.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor performance of organizational members or partners.,DWA from ONET,4.A.1.a.2.I06.D01,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor patron activities to identify problems or potential problems.,DWA from ONET,4.A.1.a.2.I06.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1020621,0,0,0,0,0,0,0,0
Monitor student performance.,DWA from ONET,4.A.1.a.2.I06.D03,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0.2581989,0.2357023,0,0,0,0,0,0,0,0,0,0,0,0
Supervise school or student activities.,DWA from ONET,4.A.1.a.2.I06.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.2041242,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Enforce rules or policies governing student behavior.,DWA from ONET,4.A.1.a.2.I06.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0,0,0,0,0,0,0,0,0,0
Monitor activities of individuals to ensure safety or compliance with rules.,DWA from ONET,4.A.1.a.2.I06.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monitor student behavior, social development, or health.",DWA from ONET,4.A.1.a.2.I06.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0,0,0,0,0,0,0,0,0,0
Monitor environment to ensure safety.,DWA from ONET,4.A.1.a.2.I07.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor access or flow of people to prevent problems.,DWA from ONET,4.A.1.a.2.I07.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1020621,0,0,0,0,0,0,0,0
Monitor building premises to ensure occupant or visitor safety.,DWA from ONET,4.A.1.a.2.I07.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locate suspicious objects or vehicles.,DWA from ONET,4.A.1.a.2.I07.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrol properties to maintain safety.,DWA from ONET,4.A.1.a.2.I07.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
Monitor work areas to provide security.,DWA from ONET,4.A.1.a.2.I07.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084652,0,0.1414214,0.2,0.1414214,0,0,0,0,0.2236068
Maintain surveillance of individuals or establishments.,DWA from ONET,4.A.1.a.2.I07.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
Monitor alarm systems.,DWA from ONET,4.A.1.a.2.I07.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor work areas or procedures to ensure compliance with safety procedures.,DWA from ONET,4.A.1.a.2.I07.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916699,0,0,0.1690308,0.2390457,0,0,0,0,0.1889822
Locate fires or fire danger areas.,DWA from ONET,4.A.1.a.2.I07.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor surroundings to detect potential hazards.,DWA from ONET,4.A.1.a.2.I07.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrol natural areas to ensure safety or enforce regulations.,DWA from ONET,4.A.1.a.2.I07.D12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor work environment to ensure safety or adherence to specifications.,DWA from ONET,4.A.1.a.2.I07.D13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916699,0,0,0.1690308,0.1195229,0,0,0,0,0.1889822
Monitor market conditions or trends.,DWA from ONET,4.A.1.a.2.I08.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor current trends.,DWA from ONET,4.A.1.a.2.I08.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor external affairs or events affecting business operations.,DWA from ONET,4.A.1.a.2.I08.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0,0,0,0.0916699,0.0944911,0,0,0,0,0,0,0,0
Inspect landscaping to determine treatment needs.,DWA from ONET,4.A.1.a.2.I09.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor environmental conditions to detect hazards.,DWA from ONET,4.A.1.a.2.I09.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Measure environmental characteristics.,DWA from ONET,4.A.1.a.2.I09.D03,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor activities affecting environmental quality.,DWA from ONET,4.A.1.a.2.I09.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assess characteristics of fires.,DWA from ONET,4.A.1.a.2.I09.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect condition of natural environments.,DWA from ONET,4.A.1.a.2.I09.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor the security of digital information.,DWA from ONET,4.A.1.a.2.I10.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1581139,0,0,0,0,0,0,0
Monitor the performance of computer networks.,DWA from ONET,4.A.1.a.2.I10.D02,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3535534,0.25
Monitor computer system performance to ensure proper operation.,DWA from ONET,4.A.1.a.2.I10.D03,0,0,0,0,0,0,0,0,0,0,0,0,0.2182179,0,0,0,0,0.1889822,0,0,0,0,0.0916699,0,0,0,0,0,0,0,0.2672612,0.1889822
Identify actions needed to bring properties or facilities into compliance with regulations.,DWA from ONET,4.A.1.a.2.I11.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect products or operations to ensure that standards are met.,DWA from ONET,4.A.1.a.2.I11.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0,0.0990148,0,0,0,0,0,0,0,0,0
Monitor operations to ensure compliance with safety or security policies or regulations.,DWA from ONET,4.A.1.a.2.I11.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1767767,0,0,0,0,0.0857493,0,0,0,0,0,0,0,0,0
Monitor organizational compliance with regulations.,DWA from ONET,4.A.1.a.2.I11.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verify that medical activities or operations meet standards.,DWA from ONET,4.A.1.a.2.I11.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0.1666667,0,0,0.0990148,0,0,0,0,0,0,0,0,0
Monitor processes for compliance with standards.,DWA from ONET,4.A.1.a.2.I11.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate personnel practices to ensure adherence to regulations.,DWA from ONET,4.A.1.a.2.I11.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monitor operational activities to ensure compliance with regulations or standard operating procedures.,DWA from ONET,4.A.1.a.2.I11.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1767767,0,0,0,0,0.0857493,0,0,0,0.1118034,0,0,0,0,0
Evaluate construction projects to determine compliance with external standards or regulations.,DWA from ONET,4.A.1.a.2.I11.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857493,0,0,0,0,0,0,0,0,0
Determine operational compliance with regulations or standards.,DWA from ONET,4.A.1.a.2.I11.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0.1084652,0,0,0,0,0,0,0,0,0
Monitor medical facility activities to ensure adherence to standards or regulations.,DWA from ONET,4.A.1.a.2.I11.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply identification labels or tags.,DWA from ONET,4.A.1.b.1.I01.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark agricultural or forestry products for identification.,DWA from ONET,4.A.1.b.1.I01.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark materials or objects for identification.,DWA from ONET,4.A.1.b.1.I01.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark products, workpieces, or equipment with identifying information.",DWA from ONET,4.A.1.b.1.I01.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0.1290994,0,0,0,0,0,0,0
Label production materials.,DWA from ONET,4.A.1.b.1.I01.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Attach identification information to products, items or containers.",DWA from ONET,4.A.1.b.1.I01.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1290994,0,0,0,0,0,0,0
Identify opportunities for green initiatives.,DWA from ONET,4.A.1.b.1.I02.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Identify potential customers.,DWA from ONET,4.A.1.b.1.I02.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0.2357023,0,0,0,0,0,0,0,0,0,0,0,0
Identify investment opportunities or strategies.,DWA from ONET,4.A.1.b.1.I02.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Identify strategic business investment opportunities.,DWA from ONET,4.A.1.b.1.I02.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0
Identify new applications for existing technologies.,DWA from ONET,4.A.1.b.1.I02.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0.2581989,0,0,0
Identify opportunities to improve operational efficiency.,DWA from ONET,4.A.1.b.1.I02.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0.1084652,0,0,0,0,0,0,0,0,0
Identify sustainable business practices.,DWA from ONET,4.A.1.b.1.I02.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
Test patient heart or lung functioning.,DWA from ONET,4.A.1.b.2.I01.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Administer screening tests to determine abilities or treatment needs.,DWA from ONET,4.A.1.b.2.I01.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test patient hearing.,DWA from ONET,4.A.1.b.2.I01.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test patient vision.,DWA from ONET,4.A.1.b.2.I01.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conduct diagnostic tests to determine patient health.,DWA from ONET,4.A.1.b.2.I01.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Administer drug screening tests.,DWA from ONET,4.A.1.b.2.I01.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test patient nervous system functioning.,DWA from ONET,4.A.1.b.2.I01.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test biological specimens to gather information about patient conditions.,DWA from ONET,4.A.1.b.2.I01.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1195229,0,0,0,0,0,0,0
Test green technologies or processes.,DWA from ONET,4.A.1.b.2.I02.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test green technology installations to verify performance.,DWA from ONET,4.A.1.b.2.I02.D02,0,0,0,0,0,0,0,0,0,0,0,0,0.2357023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Test materials, solutions, or samples.",DWA from ONET,4.A.1.b.2.I03.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test products for functionality or quality.,DWA from ONET,4.A.1.b.2.I03.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analyze test results.,DWA from ONET,4.A.1.b.2.I03.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test characteristics of materials or structures.,DWA from ONET,4.A.1.b.2.I03.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test chemical or physical characteristics of materials or products.,DWA from ONET,4.A.1.b.2.I03.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test fluids to identify contamination or other problems.,DWA from ONET,4.A.1.b.2.I03.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0
Test quality of materials or finished products.,DWA from ONET,4.A.1.b.2.I03.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect motor vehicles.,DWA from ONET,4.A.1.b.2.I04.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect mechanical components of vehicles to identify problems.,DWA from ONET,4.A.1.b.2.I04.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1020621,0,0,0,0,0,0,0,0
Inspect vehicles to determine overall condition.,DWA from ONET,4.A.1.b.2.I04.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect locomotives or other railroad equipment.,DWA from ONET,4.A.1.b.2.I04.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Inspect aircraft or aircraft components.,DWA from ONET,4.A.1.b.2.I04.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect structural components of vehicles to identify problems.,DWA from ONET,4.A.1.b.2.I04.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1020621,0,0,0,0,0,0,0,0
Inspect work sites to determine condition or necessary repairs.,DWA from ONET,4.A.1.b.2.I05.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0.2750095,0,0,0.1690308,0.1195229,0,0,0,0,0.1889822
Inspect work sites to identify potential environmental or safety hazards.,DWA from ONET,4.A.1.b.2.I05.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1714986,0,0,0.1581139,0.1118034,0,0,0,0,0.1767767
"Inspect facilities, equipment or supplies to ensure conformance to standards.",DWA from ONET,4.A.1.b.2.I05.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0.0916699,0,0,0,0,0,0,0,0,0
Inspect cargo areas for cleanliness or condition.,DWA from ONET,4.A.1.b.2.I05.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect work environments to ensure safety.,DWA from ONET,4.A.1.b.2.I05.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084652,0,0,0.2,0.1414214,0,0,0,0,0.2236068
Monitor cargo area conditions.,DWA from ONET,4.A.1.b.2.I05.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect facilities.,DWA from ONET,4.A.1.b.2.I05.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect facilities or equipment to ensure specifications are met.,DWA from ONET,4.A.1.b.2.I05.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Inspect areas for compliance with sanitation standards.,DWA from ONET,4.A.1.b.2.I05.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect facilities to ensure compliance with fire regulations.,DWA from ONET,4.A.1.b.2.I05.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Inspect facilities to ensure compliance with safety, quality, or service standards.",DWA from ONET,4.A.1.b.2.I05.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect facilities or sites to determine if they meet specifications or standards.,DWA from ONET,4.A.1.b.2.I05.D12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1543034,0,0,0.0916699,0,0,0,0,0,0,0,0,0
Inspect facilities to ensure compliance with security or safety regulations.,DWA from ONET,4.A.1.b.2.I05.D13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect facilities for cleanliness.,DWA from ONET,4.A.1.b.2.I05.D14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inspect condition or functioning of facilities or equipment.,DWA from ONET,4.A.1.b.2.I05.D15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
